chr1_2	996059	996059	1.54589e+06	1.552	1.552
chr1_4	1143496	1143496	1.3714e+06	1.1993	1.1993
chr1_5	1000000	1000000	947747	0.947747	0.947747
chr1_6	1000000	1000000	836642	0.836642	0.836642
chr1_7	1000000	1000000	1.32346e+06	1.32346	1.32346
chr1_8	1000000	1000000	1.00619e+06	1.00619	1.00619
chr1_9	999999	999999	1.31222e+06	1.31222	1.31222
chr1_10	999999	999999	1.48228e+06	1.48228	1.48228
chr1_11	999999	999999	1.22503e+06	1.22504	1.22504
chr1_12	1000000	1000000	1.3132e+06	1.3132	1.3132
chr1_13	954153	954153	810127	0.849054	0.849054
chr1_15	1000001	1000001	1.21269e+06	1.21269	1.21269
chr1_16	999999	999999	1.39163e+06	1.39163	1.39163
chr1_17	1000000	1000000	955466	0.955466	0.955466
chr1_18	999999	999999	1.10841e+06	1.10841	1.10841
chr1_19	1000000	1000000	1.05775e+06	1.05775	1.05775
chr1_20	999999	999999	1.20736e+06	1.20736	1.20736
chr1_21	1000000	1000000	1.2149e+06	1.2149	1.2149
chr1_22	1000000	1000000	1.294e+06	1.294	1.294
chr1_23	1000000	1000000	1.0947e+06	1.0947	1.0947
chr1_24	999997	999997	1.03068e+06	1.03068	1.03068
chr1_25	1000001	1000001	1.03982e+06	1.03982	1.03982
chr1_26	1000000	1000000	1.38111e+06	1.38111	1.38111
chr1_27	1000000	1000000	1.31479e+06	1.31479	1.31479
chr1_28	1000020	1000020	1.50598e+06	1.50595	1.50595
chr1_29	1000001	1000001	1.00202e+06	1.00202	1.00202
chr1_30	1146335	1146335	777951	0.678642	0.678642
chr1_31	1000000	1000000	1.10828e+06	1.10828	1.10828
chr1_32	992754	992754	1.49602e+06	1.50694	1.50694
chr1_33	1000000	1000000	1.33368e+06	1.33368	1.33368
chr1_34	1000000	1000000	1.36263e+06	1.36263	1.36263
chr1_35	1000000	1000000	835063	0.835063	0.835063
chr1_36	1000000	1000000	904788	0.904788	0.904788
chr1_37	1000000	1000000	1.30364e+06	1.30364	1.30364
chr1_38	1000071	1000071	1.1134e+06	1.11332	1.11332
chr1_39	1000000	1000000	842583	0.842583	0.842583
chr1_40	1000000	1000000	1.35569e+06	1.35569	1.35569
chr1_41	1000000	1000000	1.15959e+06	1.15959	1.15959
chr1_42	999999	999999	1.25332e+06	1.25332	1.25332
chr1_43	1000000	1000000	889713	0.889713	0.889713
chr1_44	1000001	1000001	1.58221e+06	1.58221	1.58221
chr1_45	1000000	1000000	1.78851e+06	1.78851	1.78851
chr1_46	1000000	1000000	959836	0.959836	0.959836
chr1_47	1000000	1000000	1.02176e+06	1.02176	1.02176
chr1_48	1000000	1000000	691396	0.691396	0.691396
chr1_49	1000000	1000000	817484	0.817484	0.817484
chr1_51	1000000	1000000	769345	0.769345	0.769345
